"Time","Accel_x","Accel_y","Accel_z","Gyro_x","Gyro_y","Gyro_z","Mag_x","Mag_y","Mag_z","Light","Compass"
"611",,,,,,,,,,,"164.55765763523118"
"615","-0.47884035","1.043872","9.5385",,,,,,,,
"615",,,,"-0.017044751","-0.13529271","0.068179004",,,,,
"616",,,,,,,,,,,"164.32051346724836"
"616",,,,,,,"-5.8125","16.5","-8.625",,
"619",,,,"-0.04900366","-0.15233746","0.044742472",,,,,
"620",,,,,,,,,,,"164.08774062033433"
"626","-0.35434186","1.0726024","9.902418",,,,,,,,
"627",,,,"-0.08735435","-0.15233746","0.015979454",,,,,
"628",,,,,,,,,,,"163.8627268683174"
"629",,,,"-0.12463974","-0.13635801","-0.0085223755",,,,,
"630",,,,,,,,,,,"163.64213907888268"
"634","-0.25857377","1.0534488","10.170568",,,,,,,,
"635",,,,"-0.15553336","-0.1033338","-0.034089502",,,,,
"635",,,,,,,,,,,"163.43146872412285"
"636",,,,,,,"-5.875","16.6875","-8.5625",,
"639",,,,"-0.18216577","-0.063917816","-0.05646074",,,,,
"640",,,,,,,,,,,"163.2237899922194"
"644","-0.29688102","0.9576807","10.304645",,,,,,,,
"645",,,,"-0.19921052","-0.018110048","-0.07776668",,,,,
"645",,,,,,,,,,,"163.02310537402604"
"649",,,,"-0.2109288","0.029828314","-0.091615535",,,,,
"650",,,,,,,,,,,"162.8242239257736"
"654","-0.36391866","0.9959879","10.314221",,,,,,,,
"655",,,,"-0.2087982","0.07883197","-0.1033338",,,,,
"655",,,,,,,,,,,"162.63051976091208"
"656",,,,,,,"-5.875","16.6875","-8.375",,
"660",,,,"-0.204537","0.122509144","-0.10652969",,,,,
"660",,,,,,,,,,,"162.4359549922151"
"664","-0.50757074","0.91937345","10.132261",,,,,,,,
"664",,,,"-0.18855755","0.15233746","-0.10013791",,,,,
"665",,,,,,,,,,,"162.24180003486833"
"669",,,,"-0.17151281","0.16938221","-0.088419646",,,,,
"670",,,,,,,,,,,"162.04334205834448"
"674","-0.60333884","0.91937345","9.739613",,,,,,,,
"675",,,,"-0.14807628","0.175774","-0.07457078",,,,,
"676",,,,,,,,,,,"161.84514362900904"
"677",,,,,,,"-5.9375","16.5","-8.375",,
"679",,,,"-0.119313255","0.16192514","-0.05646074",,,,,
"680",,,,,,,,,,,"161.63779274618582"
"684","-0.6991069","1.0342951","9.442732",,,,,,,,
"684",,,,"-0.09055024","0.13529271","-0.036220096",,,,,
